date_time,region,count
2015-06-25 08:33:00,Bourgogne,2
2015-06-25 08:33:00,Bretagne,3
2015-06-25 08:33:00,Centre-Val de Loire,1
2015-06-25 08:33:00,Nord-Pas-de-Calais,19
2015-06-25 08:33:00,Pays de la Loire,1
2015-06-25 08:33:10,Rhone-Alpes,2
2015-06-25 08:33:25,Nord-Pas-de-Calais,1
2015-06-25 08:33:26,Nord-Pas-de-Calais,1
2015-06-25 08:33:40,Rhone-Alpes,9
2015-06-25 08:34:00,le-de-France,4
2015-06-25 08:34:00,Bourgogne,1
2015-06-25 08:34:00,Bretagne,1
2015-06-25 08:34:00,Nord-Pas-de-Calais,26
2015-06-25 08:34:00,Pays de la Loire,2
2015-06-25 08:34:00,Picardie,2
2015-06-25 08:34:37,Rhone-Alpes,7
2015-06-25 08:35:00,Basse-Normandie,4
2015-06-25 08:35:00,Bourgogne,27
2015-06-25 08:35:00,Bretagne,26
2015-06-25 08:35:00,Centre-Val de Loire,5
2015-06-25 08:35:00,Nord-Pas-de-Calais,81
2015-06-25 08:35:00,Pays de la Loire,14
2015-06-25 08:35:00,Picardie,4
2015-06-25 08:35:00,Poitou-Charentes,2
2015-06-25 08:36:00,Bourgogne,2
2015-06-25 08:36:00,Bretagne,3
2015-06-25 08:36:00,Centre-Val de Loire,1
2015-06-25 08:36:00,Lorraine,3
2015-06-25 08:36:00,Nord-Pas-de-Calais,17
2015-06-25 08:36:00,Pays de la Loire,1
2015-06-25 08:37:00,Bretagne,2
2015-06-25 08:37:00,Centre-Val de Loire,1
2015-06-25 08:37:00,Nord-Pas-de-Calais,10
2015-06-25 08:37:00,Pays de la Loire,2
2015-06-25 08:37:00,Picardie,2
2015-06-25 08:37:10,Rhone-Alpes,1
2015-06-25 08:37:45,Picardie,1
2015-06-25 08:38:00,le-de-France,105
2015-06-25 08:38:00,Bretagne,2
2015-06-25 08:38:00,Centre-Val de Loire,1
2015-06-25 08:38:00,Nord-Pas-de-Calais,18
2015-06-25 08:38:00,Pays de la Loire,1
2015-06-25 08:38:25,Rhone-Alpes,9
2015-06-25 08:38:44,Nord-Pas-de-Calais,1
2015-06-25 08:38:45,Nord-Pas-de-Calais,1
2015-06-25 08:38:52,le-de-France,1
2015-06-25 08:39:00,Basse-Normandie,2
2015-06-25 08:39:00,Bourgogne,1
2015-06-25 08:39:00,Centre-Val de Loire,1
2015-06-25 08:39:00,Nord-Pas-de-Calais,7
2015-06-25 08:39:00,Pays de la Loire,2
2015-06-25 08:39:00,Picardie,1
2015-06-25 08:40:00,Basse-Normandie,4
2015-06-25 08:40:00,Bourgogne,18
2015-06-25 08:40:00,Bretagne,38
2015-06-25 08:40:00,Centre-Val de Loire,8
2015-06-25 08:40:00,Champagne-Ardenne,1
2015-06-25 08:40:00,Nord-Pas-de-Calais,95
2015-06-25 08:40:00,Pays de la Loire,18
2015-06-25 08:40:00,Picardie,10
2015-06-25 08:41:00,le-de-France,3
2015-06-25 08:41:00,Bourgogne,1
2015-06-25 08:41:00,Bretagne,2
2015-06-25 08:41:00,Centre-Val de Loire,3
2015-06-25 08:41:00,Nord-Pas-de-Calais,17
2015-06-25 08:41:00,Pays de la Loire,2
2015-06-25 08:41:00,Picardie,4
2015-06-25 08:41:16,Nord-Pas-de-Calais,1
2015-06-25 08:41:17,Nord-Pas-de-Calais,1
2015-06-25 08:42:00,le-de-France,5
2015-06-25 08:42:00,Bourgogne,1
2015-06-25 08:42:00,Champagne-Ardenne,1
2015-06-25 08:42:00,Nord-Pas-de-Calais,17
2015-06-25 08:42:00,Pays de la Loire,1
2015-06-25 08:42:20,Rhone-Alpes,4
2015-06-25 08:43:00,le-de-France,3
2015-06-25 08:43:00,Bourgogne,1
2015-06-25 08:43:00,Bretagne,2
2015-06-25 08:43:00,Nord-Pas-de-Calais,16
2015-06-25 08:43:00,Pays de la Loire,1
2015-06-25 08:43:10,Rhone-Alpes,1
2015-06-25 08:44:00,le-de-France,4
2015-06-25 08:44:00,Bourgogne,1
2015-06-25 08:44:00,Bretagne,2
2015-06-25 08:44:00,Nord-Pas-de-Calais,28
2015-06-25 08:44:00,Picardie,1
2015-06-25 08:44:20,Rhone-Alpes,2
2015-06-25 08:44:42,Rhone-Alpes,2
2015-06-25 08:45:00,le-de-France,2
2015-06-25 08:45:00,Basse-Normandie,7
2015-06-25 08:45:00,Bourgogne,38
2015-06-25 08:45:00,Bretagne,38
2015-06-25 08:45:00,Centre-Val de Loire,6
2015-06-25 08:45:00,Nord-Pas-de-Calais,162
2015-06-25 08:45:00,Pays de la Loire,25
2015-06-25 08:45:00,Picardie,10
2015-06-25 08:45:17,le-de-France,1
2015-06-25 08:45:21,Bretagne,1
2015-06-25 08:45:22,Nord-Pas-de-Calais,1
2015-06-25 08:46:00,le-de-France,6
2015-06-25 08:46:00,Bourgogne,4
2015-06-25 08:46:00,Bretagne,5
2015-06-25 08:46:00,Nord-Pas-de-Calais,14
2015-06-25 08:46:00,Pays de la Loire,1
2015-06-25 08:46:00,Picardie,1
2015-06-25 08:46:00,Poitou-Charentes,3
2015-06-25 08:46:20,Rhone-Alpes,1
2015-06-25 08:46:44,Rhone-Alpes,4
2015-06-25 08:47:00,le-de-France,1
2015-06-25 08:47:00,Bretagne,1
2015-06-25 08:47:00,Centre-Val de Loire,1
2015-06-25 08:47:00,Nord-Pas-de-Calais,15
2015-06-25 08:47:15,Pays de la Loire,1
2015-06-25 08:48:00,le-de-France,3
2015-06-25 08:48:00,Bourgogne,4
2015-06-25 08:48:00,Bretagne,3
2015-06-25 08:48:00,Nord-Pas-de-Calais,14
2015-06-25 08:48:00,Pays de la Loire,3
2015-06-25 08:48:00,Picardie,2
2015-06-25 08:48:20,Rhone-Alpes,6
2015-06-25 08:49:00,le-de-France,1
2015-06-25 08:49:00,Nord-Pas-de-Calais,16
2015-06-25 08:49:00,Pays de la Loire,1
2015-06-25 08:49:10,Rhone-Alpes,1
2015-06-25 08:50:00,le-de-France,1
2015-06-25 08:50:00,Basse-Normandie,3
2015-06-25 08:50:00,Bourgogne,24
2015-06-25 08:50:00,Bretagne,11
2015-06-25 08:50:00,Centre-Val de Loire,11
2015-06-25 08:50:00,Champagne-Ardenne,1
2015-06-25 08:50:00,Limousin,1
2015-06-25 08:50:00,Nord-Pas-de-Calais,108
2015-06-25 08:50:00,Pays de la Loire,13
2015-06-25 08:50:00,Picardie,4
2015-06-25 08:50:52,le-de-France,1
2015-06-25 08:51:00,le-de-France,27
2015-06-25 08:51:00,Aquitaine,1
2015-06-25 08:51:00,Bourgogne,2
2015-06-25 08:51:00,Bretagne,2
2015-06-25 08:51:00,Nord-Pas-de-Calais,31
2015-06-25 08:51:00,Pays de la Loire,2
2015-06-25 08:51:00,Picardie,2
2015-06-25 08:52:00,Aquitaine,9
2015-06-25 08:52:00,Basse-Normandie,2
2015-06-25 08:52:00,Bourgogne,2
2015-06-25 08:52:00,Bretagne,2
2015-06-25 08:52:00,Centre-Val de Loire,3
2015-06-25 08:52:00,Nord-Pas-de-Calais,18
2015-06-25 08:52:00,Pays de la Loire,1
2015-06-25 08:53:00,Bourgogne,1
2015-06-25 08:53:00,Bretagne,1
2015-06-25 08:53:00,Nord-Pas-de-Calais,15
2015-06-25 08:53:00,Picardie,3
2015-06-25 08:53:10,Rhone-Alpes,1
2015-06-25 08:54:00,Nord-Pas-de-Calais,27
2015-06-25 08:54:00,Provence-Alpes-Cote d'Azur,3
2015-06-25 08:54:57,le-de-France,1
2015-06-25 08:55:00,le-de-France,2
2015-06-25 08:55:00,Basse-Normandie,2
2015-06-25 08:55:00,Bourgogne,9
2015-06-25 08:55:00,Bretagne,9
2015-06-25 08:55:00,Centre-Val de Loire,5
2015-06-25 08:55:00,Nord-Pas-de-Calais,63
2015-06-25 08:55:00,Pays de la Loire,12
2015-06-25 08:55:00,Picardie,4
2015-06-25 08:56:00,Languedoc-Roussillon,3
2015-06-25 08:56:00,Nord-Pas-de-Calais,14
2015-06-25 08:56:00,Pays de la Loire,1
2015-06-25 08:56:00,Poitou-Charentes,3
2015-06-25 08:56:55,Auvergne,2
2015-06-25 08:57:00,Bretagne,3
2015-06-25 08:57:00,Nord-Pas-de-Calais,17
2015-06-25 08:57:00,Pays de la Loire,4
2015-06-25 08:57:00,Picardie,2
2015-06-25 08:58:00,le-de-France,1
2015-06-25 08:58:00,Aquitaine,3
2015-06-25 08:58:00,Nord-Pas-de-Calais,20
2015-06-25 08:58:42,Rhone-Alpes,1
2015-06-25 08:59:00,le-de-France,28
2015-06-25 08:59:00,Bourgogne,1
2015-06-25 08:59:00,Nord-Pas-de-Calais,18
2015-06-25 08:59:00,Pays de la Loire,2
2015-06-25 09:00:00,le-de-France,64
2015-06-25 09:00:00,Alsace,3
2015-06-25 09:00:00,Basse-Normandie,36
2015-06-25 09:00:00,Bourgogne,106
2015-06-25 09:00:00,Bretagne,145
2015-06-25 09:00:00,Centre-Val de Loire,38
2015-06-25 09:00:00,Champagne-Ardenne,3
2015-06-25 09:00:00,Haute-Normandie,1
2015-06-25 09:00:00,Limousin,1
2015-06-25 09:00:00,Nord-Pas-de-Calais,382
2015-06-25 09:00:00,Pays de la Loire,118
2015-06-25 09:00:00,Picardie,13
2015-06-25 09:00:10,Pays de la Loire,1
2015-06-25 09:00:18,le-de-France,1
2015-06-25 09:00:22,Bretagne,1
2015-06-25 09:00:22,Nord-Pas-de-Calais,1
2015-06-25 09:00:54,le-de-France,2
2015-06-25 09:00:55,Auvergne,10
2015-06-25 09:01:00,Basse-Normandie,1
2015-06-25 09:01:00,Bourgogne,1
2015-06-25 09:01:00,Nord-Pas-de-Calais,21
2015-06-25 09:01:00,Pays de la Loire,4
2015-06-25 09:01:20,Rhone-Alpes,1
2015-06-25 09:02:00,Bourgogne,2
2015-06-25 09:02:00,Centre-Val de Loire,1
2015-06-25 09:02:00,Nord-Pas-de-Calais,14
2015-06-25 09:02:00,Pays de la Loire,1
2015-06-25 09:02:52,le-de-France,1
2015-06-25 09:03:00,le-de-France,3
2015-06-25 09:03:00,Bourgogne,3
2015-06-25 09:03:00,Bretagne,2
2015-06-25 09:03:00,Nord-Pas-de-Calais,22
2015-06-25 09:03:00,Pays de la Loire,2
2015-06-25 09:03:00,Picardie,3
2015-06-25 09:04:00,le-de-France,25
2015-06-25 09:04:00,Bourgogne,3
2015-06-25 09:04:00,Bretagne,3
2015-06-25 09:04:00,Nord-Pas-de-Calais,24
2015-06-25 09:04:00,Pays de la Loire,3
2015-06-25 09:05:00,le-de-France,2
2015-06-25 09:05:00,Basse-Normandie,2
2015-06-25 09:05:00,Bourgogne,16
2015-06-25 09:05:00,Bretagne,26
2015-06-25 09:05:00,Centre-Val de Loire,3
2015-06-25 09:05:00,Champagne-Ardenne,1
2015-06-25 09:05:00,Nord-Pas-de-Calais,81
2015-06-25 09:05:00,Pays de la Loire,16
2015-06-25 09:05:00,Picardie,3
2015-06-25 09:06:00,le-de-France,96
2015-06-25 09:06:00,Bourgogne,3
2015-06-25 09:06:00,Bretagne,1
2015-06-25 09:06:00,Centre-Val de Loire,1
2015-06-25 09:06:00,Nord-Pas-de-Calais,19
2015-06-25 09:06:00,Pays de la Loire,3
2015-06-25 09:06:00,Picardie,1
2015-06-25 09:07:00,le-de-France,6
2015-06-25 09:07:00,Basse-Normandie,1
2015-06-25 09:07:00,Centre-Val de Loire,6
2015-06-25 09:07:00,Nord-Pas-de-Calais,8
2015-06-25 09:07:10,Rhone-Alpes,2
2015-06-25 09:08:00,le-de-France,1
2015-06-25 09:08:00,Bourgogne,1
2015-06-25 09:08:00,Bretagne,4
2015-06-25 09:08:00,Nord-Pas-de-Calais,14
2015-06-25 09:08:00,Picardie,1
2015-06-25 09:08:09,le-de-France,1
2015-06-25 09:09:00,Basse-Normandie,1
2015-06-25 09:09:00,Bourgogne,4
2015-06-25 09:09:00,Bretagne,2
2015-06-25 09:09:00,Centre-Val de Loire,1
2015-06-25 09:09:00,Nord-Pas-de-Calais,8
2015-06-25 09:09:00,Pays de la Loire,4
2015-06-25 09:09:00,Picardie,1
2015-06-25 09:10:00,le-de-France,3
2015-06-25 09:10:00,Basse-Normandie,21
2015-06-25 09:10:00,Bourgogne,25
2015-06-25 09:10:00,Bretagne,21
2015-06-25 09:10:00,Centre-Val de Loire,13
2015-06-25 09:10:00,Nord-Pas-de-Calais,65
2015-06-25 09:10:00,Pays de la Loire,17
2015-06-25 09:10:00,Picardie,5
2015-06-25 09:11:00,le-de-France,5
2015-06-25 09:11:00,Basse-Normandie,1
2015-06-25 09:11:00,Bourgogne,3
2015-06-25 09:11:00,Bretagne,1
2015-06-25 09:11:00,Nord-Pas-de-Calais,13
2015-06-25 09:11:00,Pays de la Loire,1
2015-06-25 09:11:00,Picardie,2
2015-06-25 09:12:00,le-de-France,10
2015-06-25 09:12:00,Bourgogne,1
2015-06-25 09:12:00,Bretagne,3
2015-06-25 09:12:00,Nord-Pas-de-Calais,17
2015-06-25 09:12:00,Pays de la Loire,1
2015-06-25 09:12:00,Picardie,1
2015-06-25 09:12:48,Nord-Pas-de-Calais,1
2015-06-25 09:12:49,Nord-Pas-de-Calais,1
2015-06-25 09:13:00,le-de-France,3
2015-06-25 09:13:00,Bretagne,1
2015-06-25 09:13:00,Nord-Pas-de-Calais,11
2015-06-25 09:13:00,Pays de la Loire,1
2015-06-25 09:13:10,Rhone-Alpes,1
2015-06-25 09:14:00,le-de-France,1
2015-06-25 09:14:00,Bourgogne,4
2015-06-25 09:14:00,Bretagne,5
2015-06-25 09:14:00,Centre-Val de Loire,2
2015-06-25 09:14:00,Nord-Pas-de-Calais,17
2015-06-25 09:14:22,le-de-France,1
2015-06-25 09:14:42,Centre-Val de Loire,2
2015-06-25 09:15:00,le-de-France,2
2015-06-25 09:15:00,Basse-Normandie,6
2015-06-25 09:15:00,Bourgogne,22
2015-06-25 09:15:00,Bretagne,23
2015-06-25 09:15:00,Centre-Val de Loire,14
2015-06-25 09:15:00,Champagne-Ardenne,3
2015-06-25 09:15:00,Nord-Pas-de-Calais,123
2015-06-25 09:15:00,Pays de la Loire,31
2015-06-25 09:15:00,Picardie,4
2015-06-25 09:15:00,Rhone-Alpes,1
2015-06-25 09:15:29,le-de-France,1
2015-06-25 09:15:33,Bretagne,1
2015-06-25 09:15:35,Nord-Pas-de-Calais,1
2015-06-25 09:15:35,Picardie,1
2015-06-25 09:16:00,Bourgogne,2
2015-06-25 09:16:00,Centre-Val de Loire,1
2015-06-25 09:16:00,Nord-Pas-de-Calais,20
2015-06-25 09:16:00,Pays de la Loire,1
2015-06-25 09:16:00,Picardie,1
2015-06-25 09:16:19,le-de-France,1
2015-06-25 09:16:44,Rhone-Alpes,8
2015-06-25 09:17:00,le-de-France,3
2015-06-25 09:17:00,Bourgogne,1
2015-06-25 09:17:00,Bretagne,1
2015-06-25 09:17:00,Nord-Pas-de-Calais,10
2015-06-25 09:17:00,Picardie,1
2015-06-25 09:18:00,le-de-France,1
2015-06-25 09:18:00,Bretagne,1
2015-06-25 09:18:00,Centre-Val de Loire,1
2015-06-25 09:18:00,Champagne-Ardenne,1
2015-06-25 09:18:00,Lorraine,3
2015-06-25 09:18:00,Nord-Pas-de-Calais,15
2015-06-25 09:18:00,Picardie,1
2015-06-25 09:19:00,le-de-France,6
2015-06-25 09:19:00,Bourgogne,1
2015-06-25 09:19:00,Bretagne,2
2015-06-25 09:19:00,Nord-Pas-de-Calais,17
2015-06-25 09:19:00,Picardie,1
2015-06-25 09:19:10,Rhone-Alpes,2
2015-06-25 09:19:37,Rhone-Alpes,1
2015-06-25 09:19:42,Rhone-Alpes,2
2015-06-25 09:20:00,le-de-France,11
2015-06-25 09:20:00,Basse-Normandie,7
2015-06-25 09:20:00,Bourgogne,27
2015-06-25 09:20:00,Bretagne,10
2015-06-25 09:20:00,Centre-Val de Loire,4
2015-06-25 09:20:00,Champagne-Ardenne,1
2015-06-25 09:20:00,Nord-Pas-de-Calais,92
2015-06-25 09:20:00,Pays de la Loire,12
2015-06-25 09:20:00,Picardie,4
2015-06-25 09:21:00,le-de-France,3
2015-06-25 09:21:00,Bourgogne,1
2015-06-25 09:21:00,Nord-Pas-de-Calais,21
2015-06-25 09:21:38,Nord-Pas-de-Calais,1
2015-06-25 09:21:40,Nord-Pas-de-Calais,1
2015-06-25 09:22:00,le-de-France,4
2015-06-25 09:22:00,Bourgogne,1
2015-06-25 09:22:00,Bretagne,2
2015-06-25 09:22:00,Centre-Val de Loire,1
2015-06-25 09:22:00,Nord-Pas-de-Calais,13
2015-06-25 09:22:00,Pays de la Loire,2
2015-06-25 09:22:26,Nord-Pas-de-Calais,1
2015-06-25 09:22:28,Nord-Pas-de-Calais,1
2015-06-25 09:23:00,le-de-France,8
2015-06-25 09:23:00,Basse-Normandie,3
2015-06-25 09:23:00,Bourgogne,2
2015-06-25 09:23:00,Bretagne,3
2015-06-25 09:23:00,Nord-Pas-de-Calais,19
2015-06-25 09:23:00,Pays de la Loire,3
2015-06-25 09:23:10,Rhone-Alpes,1
2015-06-25 09:23:42,Rhone-Alpes,8
2015-06-25 09:24:00,le-de-France,3
2015-06-25 09:24:00,Bourgogne,1
2015-06-25 09:24:00,Bretagne,2
2015-06-25 09:24:00,Centre-Val de Loire,2
2015-06-25 09:24:00,Nord-Pas-de-Calais,15
2015-06-25 09:24:00,Pays de la Loire,1
2015-06-25 09:24:00,Picardie,1
2015-06-25 09:25:00,le-de-France,6
2015-06-25 09:25:00,Basse-Normandie,3
2015-06-25 09:25:00,Bourgogne,18
2015-06-25 09:25:00,Bretagne,8
2015-06-25 09:25:00,Centre-Val de Loire,10
2015-06-25 09:25:00,Champagne-Ardenne,3
2015-06-25 09:25:00,Nord-Pas-de-Calais,58
2015-06-25 09:25:00,Pays de la Loire,16
2015-06-25 09:25:00,Picardie,5
2015-06-25 09:26:00,le-de-France,3
2015-06-25 09:26:00,Alsace,1
2015-06-25 09:26:00,Bretagne,2
2015-06-25 09:26:00,Centre-Val de Loire,1
2015-06-25 09:26:00,Nord-Pas-de-Calais,10
2015-06-25 09:26:00,Pays de la Loire,3
2015-06-25 09:26:00,Picardie,1
2015-06-25 09:26:22,le-de-France,1
2015-06-25 09:26:45,Nord-Pas-de-Calais,1
2015-06-25 09:27:00,le-de-France,30
2015-06-25 09:27:00,Bretagne,1
2015-06-25 09:27:00,Centre-Val de Loire,2
2015-06-25 09:27:00,Nord-Pas-de-Calais,19
2015-06-25 09:27:20,Rhone-Alpes,1
2015-06-25 09:27:25,Rhone-Alpes,2
2015-06-25 09:28:00,Bourgogne,3
2015-06-25 09:28:00,Bretagne,3
2015-06-25 09:28:00,Nord-Pas-de-Calais,22
2015-06-25 09:28:00,Pays de la Loire,1
2015-06-25 09:29:00,le-de-France,15
2015-06-25 09:29:00,Bretagne,4
2015-06-25 09:29:00,Centre-Val de Loire,1
2015-06-25 09:29:00,Champagne-Ardenne,2
2015-06-25 09:29:00,Nord-Pas-de-Calais,15
2015-06-25 09:29:00,Picardie,1
2015-06-25 09:30:00,le-de-France,3
2015-06-25 09:30:00,Basse-Normandie,4
2015-06-25 09:30:00,Bourgogne,43
2015-06-25 09:30:00,Bretagne,56
2015-06-25 09:30:00,Centre-Val de Loire,36
2015-06-25 09:30:00,Nord-Pas-de-Calais,189
2015-06-25 09:30:00,Pays de la Loire,55
2015-06-25 09:30:00,Picardie,13
2015-06-25 09:30:18,le-de-France,1
2015-06-25 09:30:22,Bretagne,1
2015-06-25 09:30:22,Nord-Pas-de-Calais,1
2015-06-25 09:30:46,Picardie,1
2015-06-25 09:31:00,le-de-France,3
2015-06-25 09:31:00,Bourgogne,2
2015-06-25 09:31:00,Limousin,1
2015-06-25 09:31:00,Nord-Pas-de-Calais,13
2015-06-25 09:31:00,Pays de la Loire,1
2015-06-25 09:31:25,Rhone-Alpes,1
2015-06-25 09:32:00,le-de-France,3
2015-06-25 09:32:00,Nord-Pas-de-Calais,10
2015-06-25 09:32:00,Pays de la Loire,1
2015-06-25 09:33:00,le-de-France,16
2015-06-25 09:33:00,Bourgogne,1
2015-06-25 09:33:00,Bretagne,4
2015-06-25 09:33:00,Nord-Pas-de-Calais,9
2015-06-25 09:33:26,le-de-France,1
2015-06-25 09:33:40,Rhone-Alpes,3
2015-06-25 09:34:00,Bretagne,2
2015-06-25 09:34:00,Nord-Pas-de-Calais,10
2015-06-25 09:34:00,Pays de la Loire,5
2015-06-25 09:34:00,Picardie,1
2015-06-25 09:34:13,Picardie,1
2015-06-25 09:35:00,le-de-France,8
2015-06-25 09:35:00,Basse-Normandie,2
2015-06-25 09:35:00,Bourgogne,30
2015-06-25 09:35:00,Bretagne,17
2015-06-25 09:35:00,Centre-Val de Loire,3
2015-06-25 09:35:00,Nord-Pas-de-Calais,57
2015-06-25 09:35:00,Pays de la Loire,13
2015-06-25 09:35:00,Picardie,7
2015-06-25 09:36:00,le-de-France,6
2015-06-25 09:36:00,Bourgogne,1
2015-06-25 09:36:00,Bretagne,3
2015-06-25 09:36:00,Centre-Val de Loire,1
2015-06-25 09:36:00,Nord-Pas-de-Calais,28
2015-06-25 09:36:00,Pays de la Loire,1
2015-06-25 09:36:00,Picardie,1
2015-06-25 09:37:00,le-de-France,4
2015-06-25 09:37:00,Bourgogne,1
2015-06-25 09:37:00,Bretagne,3
2015-06-25 09:37:00,Centre-Val de Loire,2
2015-06-25 09:37:00,Nord-Pas-de-Calais,26
2015-06-25 09:37:00,Pays de la Loire,1
2015-06-25 09:37:00,Picardie,1
2015-06-25 09:37:38,Picardie,1
2015-06-25 09:38:00,le-de-France,9
2015-06-25 09:38:00,Bretagne,1
2015-06-25 09:38:00,Centre-Val de Loire,1
2015-06-25 09:38:00,Nord-Pas-de-Calais,27
2015-06-25 09:38:00,Picardie,1
2015-06-25 09:38:25,Rhone-Alpes,3
2015-06-25 09:38:37,Rhone-Alpes,6
2015-06-25 09:39:00,Bourgogne,3
2015-06-25 09:39:00,Bretagne,1
2015-06-25 09:39:00,Nord-Pas-de-Calais,8
2015-06-25 09:39:00,Pays de la Loire,1
2015-06-25 09:39:00,Picardie,1
2015-06-25 09:40:00,Basse-Normandie,1
2015-06-25 09:40:00,Bourgogne,21
2015-06-25 09:40:00,Bretagne,30
2015-06-25 09:40:00,Centre-Val de Loire,8
2015-06-25 09:40:00,Nord-Pas-de-Calais,60
2015-06-25 09:40:00,Pays de la Loire,9
2015-06-25 09:40:00,Picardie,5
2015-06-25 09:40:10,Rhone-Alpes,1
2015-06-25 09:40:51,le-de-France,1
2015-06-25 09:41:00,le-de-France,1
2015-06-25 09:41:00,Centre-Val de Loire,3
2015-06-25 09:41:00,Nord-Pas-de-Calais,16
2015-06-25 09:41:21,Picardie,1
2015-06-25 09:42:00,Bourgogne,1
2015-06-25 09:42:00,Nord-Pas-de-Calais,8
2015-06-25 09:42:25,Picardie,1
2015-06-25 09:42:44,Rhone-Alpes,2
2015-06-25 09:43:00,Bretagne,1
2015-06-25 09:43:00,Nord-Pas-de-Calais,5
2015-06-25 09:43:00,Pays de la Loire,3
2015-06-25 09:43:10,Rhone-Alpes,1
2015-06-25 09:44:00,le-de-France,3
2015-06-25 09:44:00,Basse-Normandie,5
2015-06-25 09:44:00,Bourgogne,2
2015-06-25 09:44:00,Bretagne,2
2015-06-25 09:44:00,Lorraine,2
2015-06-25 09:44:00,Nord-Pas-de-Calais,2
2015-06-25 09:44:00,Pays de la Loire,2
2015-06-25 09:44:13,Picardie,1
2015-06-25 09:44:42,Rhone-Alpes,1
2015-06-25 09:45:00,le-de-France,1
2015-06-25 09:45:00,Basse-Normandie,9
2015-06-25 09:45:00,Bourgogne,21
2015-06-25 09:45:00,Bretagne,36
2015-06-25 09:45:00,Centre-Val de Loire,14
2015-06-25 09:45:00,Champagne-Ardenne,2
2015-06-25 09:45:00,Nord-Pas-de-Calais,102
2015-06-25 09:45:00,Pays de la Loire,26
2015-06-25 09:45:00,Picardie,8
2015-06-25 09:45:17,le-de-France,1
2015-06-25 09:45:21,Bretagne,1
2015-06-25 09:45:22,Nord-Pas-de-Calais,1
2015-06-25 09:46:00,le-de-France,20
2015-06-25 09:46:00,Bourgogne,1
2015-06-25 09:46:00,Nord-Pas-de-Calais,13
2015-06-25 09:46:00,Pays de la Loire,1
2015-06-25 09:46:44,Nord-Pas-de-Calais,1
2015-06-25 09:46:44,Rhone-Alpes,2
2015-06-25 09:46:48,Nord-Pas-de-Calais,1
2015-06-25 09:47:00,le-de-France,3
2015-06-25 09:47:00,Bretagne,1
2015-06-25 09:47:00,Nord-Pas-de-Calais,15
2015-06-25 09:47:11,Nord-Pas-de-Calais,1
2015-06-25 09:47:12,Nord-Pas-de-Calais,1
2015-06-25 09:47:38,Nord-Pas-de-Calais,1
2015-06-25 09:47:41,Nord-Pas-de-Calais,1
2015-06-25 09:48:00,le-de-France,6
2015-06-25 09:48:00,Bourgogne,1
2015-06-25 09:48:00,Bretagne,4
2015-06-25 09:48:00,Nord-Pas-de-Calais,8
2015-06-25 09:48:00,Pays de la Loire,3
2015-06-25 09:48:12,Nord-Pas-de-Calais,1
2015-06-25 09:48:18,Centre-Val de Loire,2
2015-06-25 09:48:20,Rhone-Alpes,8
2015-06-25 09:48:52,Nord-Pas-de-Calais,1
2015-06-25 09:49:00,le-de-France,1
2015-06-25 09:49:00,Basse-Normandie,1
2015-06-25 09:49:00,Centre-Val de Loire,1
2015-06-25 09:49:00,Champagne-Ardenne,3
2015-06-25 09:49:00,Nord-Pas-de-Calais,9
2015-06-25 09:49:00,Pays de la Loire,3
2015-06-25 09:49:00,Picardie,1
2015-06-25 09:49:10,Rhone-Alpes,1
2015-06-25 09:49:18,Nord-Pas-de-Calais,1
2015-06-25 09:49:20,Nord-Pas-de-Calais,1
2015-06-25 09:49:25,Nord-Pas-de-Calais,1
2015-06-25 09:49:31,Nord-Pas-de-Calais,1
2015-06-25 09:49:46,Nord-Pas-de-Calais,1
2015-06-25 09:49:52,Nord-Pas-de-Calais,1
2015-06-25 09:50:00,le-de-France,3
2015-06-25 09:50:00,Basse-Normandie,1
2015-06-25 09:50:00,Bourgogne,15
2015-06-25 09:50:00,Bretagne,18
2015-06-25 09:50:00,Centre-Val de Loire,6
2015-06-25 09:50:00,Champagne-Ardenne,1
2015-06-25 09:50:00,Limousin,1
2015-06-25 09:50:00,Nord-Pas-de-Calais,70
2015-06-25 09:50:00,Pays de la Loire,13
2015-06-25 09:50:00,Picardie,6
2015-06-25 09:50:15,le-de-France,1
2015-06-25 09:51:00,Bretagne,4
2015-06-25 09:51:00,Centre-Val de Loire,1
2015-06-25 09:51:00,Champagne-Ardenne,2
2015-06-25 09:51:00,Nord-Pas-de-Calais,42
2015-06-25 09:51:00,Pays de la Loire,1
2015-06-25 09:51:00,Picardie,1
2015-06-25 09:52:00,Bourgogne,1
2015-06-25 09:52:00,Bretagne,2
2015-06-25 09:52:00,Centre-Val de Loire,2
2015-06-25 09:52:00,Nord-Pas-de-Calais,14
2015-06-25 09:52:07,Nord-Pas-de-Calais,1
2015-06-25 09:52:22,le-de-France,1
2015-06-25 09:52:22,Nord-Pas-de-Calais,1
2015-06-25 09:52:26,Nord-Pas-de-Calais,1
2015-06-25 09:52:33,Nord-Pas-de-Calais,1
2015-06-25 09:52:55,Auvergne,1
2015-06-25 09:53:00,le-de-France,15
2015-06-25 09:53:00,Bourgogne,1
2015-06-25 09:53:00,Bretagne,1
2015-06-25 09:53:00,Nord-Pas-de-Calais,9
2015-06-25 09:53:00,Pays de la Loire,1
2015-06-25 09:53:10,Rhone-Alpes,1
2015-06-25 09:53:35,Nord-Pas-de-Calais,1
2015-06-25 09:53:53,Nord-Pas-de-Calais,1
2015-06-25 09:54:00,le-de-France,24
2015-06-25 09:54:00,Centre-Val de Loire,3
